,,,,,,,,,
KYLIA-18,1467247740,4201794.41874,177905.773742,4779284.878344,2.055755,0.057451,0.015813,0.014849,0.015115
KYLIA-12,1467247800,4212900.202642,173604.395989,4769708.875455,0,0,0.0145,0.014465,0.014482
KYLIA-18,1467247800,4201794.417602,177905.773626,4779284.877493,2.054044,0.056792,0.015658,0.014706,0.014972
KYLIA-12,1467247860,4212900.202897,173604.395861,4769708.876536,0,0,0.014367,0.014331,0.014348
KYLIA-18,1467247860,4201794.415042,177905.774228,4779284.874051,2.051971,0.059733,0.015508,0.014567,0.014833
KYLIA-12,1467247920,4212900.203374,173604.396268,4769708.877392,0,0,0.014238,0.014201,0.014219
KYLIA-18,1467247920,4201794.411761,177905.773637,4779284.871222,2.049547,0.049551,0.015362,0.014433,0.014698
KYLIA-12,1467247980,4212900.203606,173604.396734,4769708.877416,0,0,0.014114,0.014074,0.014093
KYLIA-18,1467247980,4201794.410693,177905.772702,4779284.870947,2.046784,0.028914,0.015222,0.014303,0.014568
KYLIA-12,1467248040,4212900.203183,173604.395489,4769708.878323,0,0,0.013993,0.013952,0.013971
KYLIA-18,1467248040,4201794.411439,177905.775282,4779284.868443,2.043696,0.057039,0.015086,0.014176,0.014441
KYLIA-12,1467248100,4212900.203605,173604.395331,4769708.877959,0,0,0.013876,0.013833,0.013853
KYLIA-18,1467248100,4201794.409652,177905.775524,4779284.868833,2.040296,0.036851,0.014954,0.014054,0.014318
KYLIA-12,1467248160,4212900.203831,173604.395244,4769708.876921,0,0,0.013762,0.013717,0.013738
KYLIA-18,1467248160,4201794.40954,177905.775541,4779284.871145,2.036599,0.046207,0.014826,0.013935,0.014199
KYLIA-12,1467248220,4212900.203305,173604.393619,4769708.876781,0,0,0.013652,0.013605,0.013627
KYLIA-18,1467248220,4201794.411579,177905.778577,4779284.871474,2.032622,0.064741,0.014702,0.01382,0.014083
KYLIA-12,1467248280,4212900.203584,173604.394332,4769708.876499,0,0,0.013545,0.013496,0.013518
KYLIA-18,1467248280,4201794.410693,177905.777224,4779284.871956,2.028381,0.051055,0.014581,0.013708,0.01397
KYLIA-12,1467248460,4212900.203824,173604.395716,4769708.876461,0,0,0.013481,0.013431,0.013453
KYLIA-18,1467248460,4201794.409981,177905.774897,4779284.871947,2.582548,0.068717,0.014506,0.013645,0.013904
KYLIA-12,1467248520,4212900.203909,173604.395146,4769708.877212,0,0,0.013378,0.013325,0.013349
KYLIA-18,1467248520,4201794.408929,177905.77607,4779284.870001,2.009129,0.03853,0.014391,0.013535,0.013795
KYLIA-12,1467248580,4212900.203704,173604.394549,4769708.877157,0,0,0.013278,0.013222,0.013247
KYLIA-18,1467248580,4201794.409589,177905.777077,4779284.870134,2.003834,0.045264,0.014278,0.013429,0.013689
KYLIA-12,1467248640,4212900.203463,173604.394032,4769708.877285,0,0,0.013181,0.013124,0.013148
KYLIA-18,1467248640,4201794.410217,177905.777952,4779284.86983,2.549612,0.047314,0.014174,0.013333,0.013591
KYLIA-12,1467248700,4212900.202914,173604.393328,4769708.876909,0,0,0.013086,0.013029,0.013053
KYLIA-18,1467248700,4201794.412312,177905.779086,4779284.870853,2.537379,0.037467,0.014072,0.01324,0.013496
KYLIA-12,1467248760,4212900.202279,173604.393227,4769708.877352,0,0,0.012994,0.012936,0.01296
KYLIA-18,1467248760,4201794.414185,177905.779298,4779284.870137,2.524616,0.064211,0.013973,0.013149,0.013404
KYLIA-12,1467248820,4212900.202694,173604.393697,4769708.877433,0,0,0.012904,0.012843,0.012868
KYLIA-18,1467248820,4201794.412733,177905.77864,4779284.869637,1.981284,0.057831,0.013872,0.013052,0.013307
KYLIA-12,1467248880,4212900.202753,173604.392604,4769708.878127,0,0,0.012817,0.012752,0.012779
KYLIA-18,1467248880,4201794.411969,177905.780687,4779284.867863,1.975395,0.043857,0.013773,0.012958,0.013213
KYLIA-12,1467248940,4212900.202333,173604.391719,4769708.878204,0,0,0.012731,0.012664,0.012692
KYLIA-18,1467248940,4201794.413244,177905.782232,4779284.867758,1.969442,0.035809,0.013676,0.012867,0.013122
KYLIA-12,1467249000,4212900.202718,173604.391959,4769708.877136,0,0,0.012648,0.012581,0.012609
