,,,,,,,,,
18,1467273660,4201799.025114,177941.234504,4779283.273406,0,0,0.040949,0.064436,0.031692
12,1467274560,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467274560,4201799.021573,177941.231071,4779283.272992,0,0,0.04067,0.061815,0.031111
12,1467275460,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467275460,4201799.02232,177941.226764,4779283.274958,0,0,0.04044,0.059681,0.030806
12,1467276360,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467276360,4201799.022004,177941.217287,4779283.271648,0,0,0.040215,0.057966,0.030541
12,1467277260,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467277260,4201799.019078,177941.221434,4779283.273779,0,0,0.039927,0.056601,0.030136
12,1467278160,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467278160,4201799.015509,177941.219412,4779283.269746,0,0,0.039277,0.055447,0.029726
12,1467279060,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467279060,4201799.012823,177941.211259,4779283.266702,0,0,0.038362,0.054408,0.029389
12,1467279960,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467279960,4201798.999976,177941.20804,4779283.255611,0,0,0.037612,0.053497,0.029152
12,1467280860,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467280860,4201799.000207,177941.203631,4779283.257052,0,0,0.037016,0.052182,0.028907
12,1467281760,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467281760,4201799.000055,177941.201993,4779283.257255,0,0,0.036521,0.050783,0.028677
12,1467282660,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467282660,4201799.004178,177941.201738,4779283.257525,0,0,0.036272,0.049386,0.028512
12,1467283560,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467283560,4201799.003186,177941.204152,4779283.259127,0,0,0.036063,0.047954,0.028201
12,1467284460,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467284460,4201799.000574,177941.206234,4779283.257765,0,0,0.035922,0.046593,0.027898
12,1467285360,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467285360,4201799.002189,177941.207876,4779283.257205,0,0,0.035648,0.045359,0.027548
12,1467286260,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467286260,4201799.002792,177941.208758,4779283.259926,0,0,0.03548,0.044639,0.027303
12,1467287160,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467287160,4201799.003485,177941.204108,4779283.257812,0,0,0.035263,0.044066,0.02709
12,1467288060,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467288060,4201798.99847,177941.20574,4779283.255962,0,0,0.034953,0.043636,0.026821
12,1467288960,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467288960,4201798.999815,177941.204247,4779283.25678,0,0,0.034588,0.043315,0.026607
12,1467289860,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467289860,4201799.002865,177941.206845,4779283.26039,0,0,0.034202,0.043067,0.026496
12,1467290760,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467290760,4201799.004115,177941.208061,4779283.261583,0,0,0.033748,0.042823,0.026268
12,1467291660,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467291660,4201799.005782,177941.209377,4779283.259477,0,0,0.033507,0.042732,0.026124
12,1467292560,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467292560,4201799.005602,177941.208673,4779283.260804,0,0,0.033311,0.042591,0.025962
12,1467293460,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467293460,4201799.006394,177941.210173,4779283.262186,0,0,0.033149,0.042402,0.025792
12,1467294360,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467294360,4201799.004774,177941.208639,4779283.260466,0,0,0.033,0.042179,0.02563
