,,,,,,,,,
12,1467244920,4212929.281866,173610.043421,4769706.484837,0,0,0.081012,0.080352,0.080514
18,1467244920,4201799.025305,177941.190496,4779283.270591,3.439025,0.009731,0.095104,0.082163,0.085544
12,1467244980,4212929.28229,173610.043238,4769706.484945,0,0,0.062783,0.062617,0.062655
18,1467244980,4201799.0218,177941.191982,4779283.269615,3.471728,0.004812,0.074411,0.064042,0.066596
12,1467245040,4212929.283184,173610.042977,4769706.48454,0,0,0.053139,0.053069,0.053084
18,1467245040,4201799.020453,177941.190899,4779283.267646,3.508077,0.004341,0.063282,0.054283,0.0564
12,1467245100,4212929.283696,173610.042892,4769706.484093,0,0,0.046915,0.046879,0.046886
18,1467245100,4201799.020255,177941.188847,4779283.267426,3.548107,0.006488,0.056069,0.047954,0.049783
12,1467245160,4212929.284016,173610.042867,4769706.48374,0,0,0.042472,0.04245,0.042454
18,1467245160,4201799.018655,177941.186933,4779283.268442,3.591853,0.009599,0.050913,0.043426,0.045045
12,1467245220,4212929.284193,173610.04288,4769706.483449,0,0,0.039094,0.039079,0.039082
18,1467245220,4201799.017328,177941.184742,4779283.270842,3.639353,0.014721,0.046997,0.03998,0.041436
12,1467245280,4212929.284073,173610.042514,4769706.483845,0,0,0.036414,0.036404,0.036405
18,1467245280,4201799.021553,177941.189786,4779283.259684,3.35365,0.033454,0.043814,0.037188,0.038281
12,1467245340,4212929.284024,173610.042372,4769706.4839,0,0,0.034221,0.034213,0.034214
18,1467245340,4201799.023615,177941.190768,4779283.257184,3.37094,0.024346,0.041223,0.034923,0.035815
12,1467245400,4212929.284088,173610.042305,4769706.483837,0,0,0.032384,0.032378,0.032378
18,1467245400,4201799.022804,177941.191189,4779283.256442,3.385789,0.018665,0.039059,0.033033,0.033796
12,1467245460,4212929.284094,173610.04231,4769706.483613,0,0,0.030815,0.03081,0.030811
18,1467245460,4201799.024108,177941.190384,4779283.259577,3.398072,0.028604,0.037215,0.031424,0.032094
12,1467245520,4212929.284118,173610.04233,4769706.483436,0,0,0.029456,0.029452,0.029452
18,1467245520,4201799.024525,177941.189593,4779283.261819,3.407687,0.027184,0.035618,0.030031,0.030633
12,1467245580,4212929.284196,173610.042324,4769706.483276,0,0,0.028263,0.02826,0.02826
18,1467245580,4201799.023011,177941.189064,4779283.263756,4.004606,0.034662,0.034256,0.028823,0.029406
12,1467245640,4212929.28426,173610.042313,4769706.483107,0,0,0.027206,0.027203,0.027204
18,1467245640,4201799.022002,177941.188562,4779283.266015,4.078858,0.034879,0.033053,0.027751,0.028315
12,1467245700,4212929.284193,173610.042239,4769706.483161,0,0,0.026261,0.026258,0.026258
18,1467245700,4201799.024881,177941.189462,4779283.264875,3.419865,0.032998,0.031934,0.026782,0.027298
12,1467245760,4212929.284161,173610.042183,4769706.483065,0,0,0.025409,0.025406,0.025406
18,1467245760,4201799.026896,177941.189699,4779283.266278,3.418276,0.030368,0.030925,0.025909,0.026385
12,1467245820,4212929.284455,173610.042266,4769706.482913,0,0,0.024635,0.024633,0.024633
18,1467245820,4201799.016282,177941.187834,4779283.267316,1.854264,0.031246,0.029064,0.025097,0.025555
12,1467245880,4212929.284698,173610.042255,4769706.482669,0,0,0.02393,0.023928,0.023928
18,1467245880,4201799.008651,177941.186878,4779283.269367,1.86066,0.036113,0.027692,0.024365,0.024802
12,1467245940,4212929.284824,173610.042186,4769706.482439,0,0,0.023283,0.023281,0.023282
18,1467245940,4201799.005079,177941.18661,4779283.271421,2.006775,0.037462,0.026614,0.023702,0.024133
12,1467246000,4212929.284824,173610.042209,4769706.482201,0,0,0.022687,0.022684,0.022686
18,1467246000,4201799.005695,177941.185898,4779283.27426,2.004192,0.038779,0.025698,0.023092,0.023517
12,1467246060,4212929.28484,173610.042239,4769706.482082,0,0,0.022136,0.022133,0.022134
18,1467246060,4201799.005109,177941.185403,4779283.275648,2.002116,0.025352,0.0249,0.022528,0.022947
12,1467246120,4212929.284859,173610.042246,4769706.482028,0,0,0.021624,0.021621,0.021622
18,1467246120,4201799.004311,177941.185157,4779283.276377,1.884137,0.021137,0.024178,0.022,0.022399
12,1467246180,4212929.284865,173610.042166,4769706.481855,0,0,0.021147,0.021143,0.021145
18,1467246180,4201799.004536,177941.185242,4779283.278095,1.889403,0.031401,0.023531,0.021509,0.02189
12,1467246240,4212929.284805,173610.04205,4769706.481617,0,0,0.020701,0.020697,0.020699
18,1467246240,4201799.006757,177941.185482,4779283.280459,1.894398,0.038101,0.022944,0.021051,0.021415
12,1467246300,4212929.284793,173610.041981,4769706.481343,0,0,0.020284,0.020279,0.020281
18,1467246300,4201799.007831,177941.18541,4779283.282892,1.899109,0.036394,0.022408,0.020622,0.02097
12,1467246360,4212929.284674,173610.042248,4769706.481763,0,0,0.019891,0.019886,0.019888
18,1467246360,4201799.008688,177941.184702,4779283.280902,1.903523,0.034159,0.021913,0.02022,0.020554
12,1467246420,4212929.284676,173610.042176,4769706.481576,0,0,0.019522,0.019516,0.019518
18,1467246420,4201799.009186,177941.184764,4779283.282519,1.907627,0.035082,0.021455,0.01984,0.020162
12,1467246480,4212929.284578,173610.042555,4769706.482032,0,0,0.019173,0.019166,0.019169
18,1467246480,4201799.009497,177941.183648,4779283.280528,1.911409,0.035809,0.021029,0.019483,0.019792
12,1467246540,4212929.284524,173610.04279,4769706.482302,0,0,0.018844,0.018836,0.018839
18,1467246540,4201799.009637,177941.182986,4779283.279559,1.914861,0.029892,0.02063,0.019144,0.019443
12,1467246600,4212929.284453,173610.042959,4769706.482552,0,0,0.018531,0.018523,0.018526
